NASAThes URI:	NASAThes term	Similarity	SWEET term	SWEET URI
http://synaptica.net/zthes/50088	productivity	1.00	productivity	http://sweetontology.net/humancommerce/productivity
http://synaptica.net/zthes/50088	productivity	1.00	productivity	http://sweetontology.net/propmassflux/productivity
http://synaptica.net/zthes/50136	propane	1.00	propane	http://sweetontology.net/matrorganiccompound/propane
http://synaptica.net/zthes/64769	proper motion	1.00	proper motion	http://sweetontology.net/propspeed/propermotion
http://synaptica.net/zthes/185104	prospecting	1.00	prospecting	http://sweetontology.net/humancommerce/prospecting
http://synaptica.net/zthes/50193	protection	1.00	protection	http://sweetontology.net/humanenvirconservation/protection
http://synaptica.net/zthes/50218	proton precipitation	1.00	proton precipitation	http://sweetontology.net/phenhelio/protonprecipitation
http://synaptica.net/zthes/50241	proximity	1.00	proximity	http://sweetontology.net/reprdataservicegeospatial/proximity
http://synaptica.net/zthes/63261	psychology	1.00	psychology	http://sweetontology.net/humanknowledgedomain/psychology
http://synaptica.net/zthes/63282	pumice	1.00	pumice	http://sweetontology.net/matrrockigneous/pumice
http://synaptica.net/zthes/50325	purity	1.00	purity	http://sweetontology.net/propchemical/purity
http://synaptica.net/zthes/50382	quality	1.00	quality	http://sweetontology.net/propordinal/quality
http://synaptica.net/zthes/185144	quantity	1.00	quantity	http://sweetontology.net/propquantity/quantity
http://synaptica.net/zthes/63313	quartz	1.00	quartz	http://sweetontology.net/matrmineral/quartz
http://synaptica.net/zthes/63319	radar	1.00	radar	http://sweetontology.net/matrinstrument/radar
http://synaptica.net/zthes/63332	radial velocity	1.00	radial velocity	http://sweetontology.net/propspeed/radialvelocity
http://synaptica.net/zthes/63333	radiance	1.00	radiance	http://sweetontology.net/propenergyflux/radiance
http://synaptica.net/zthes/185164	radiant energy	1.00	radiant energy	http://sweetontology.net/propenergy/radiantenergy
http://synaptica.net/zthes/64831	radiative forcing	1.00	radiative forcing	http://sweetontology.net/propenergyflux/radiativeforcing
http://synaptica.net/zthes/50518	radiative transfer	1.00	radiative transfer	http://sweetontology.net/procphysical/radiativetransfer
http://synaptica.net/zthes/185188	radioactive dating	1.00	radioactive dating	http://sweetontology.net/reprscimethodology/radioactivedating
http://synaptica.net/zthes/63364	radioactive decay	1.00	radioactive decay	http://sweetontology.net/statechemical/radioactivedecay
http://synaptica.net/zthes/63365	radioactivity	1.00	radioactivity	http://sweetontology.net/statechemical/radioactivity
http://synaptica.net/zthes/185196	radius	1.00	radius	http://sweetontology.net/relaspace/radius
http://synaptica.net/zthes/50606	radon	1.00	radon	http://sweetontology.net/matrelement/radon
http://synaptica.net/zthes/50614	rain	1.00	rain	http://sweetontology.net/phenatmoprecipitation/rain
http://synaptica.net/zthes/63386	rangelands	1.00	rangelands	http://sweetontology.net/realmbiolbiome/rangelands
http://synaptica.net/zthes/50677	ranking	1.00	ranking	http://sweetontology.net/humandecision/ranking
http://synaptica.net/zthes/63394	rayleigh scattering	1.00	rayleigh scattering	http://sweetontology.net/procwave/rayleighscattering
http://synaptica.net/zthes/63403	reactivity	1.00	reactivity	http://sweetontology.net/propchemical/reactivity
http://synaptica.net/zthes/185249	reception	1.00	reception	http://sweetontology.net/matrequipment/reception
http://synaptica.net/zthes/185251	recirculation	1.00	recirculation	http://sweetontology.net/phenfluiddynamics/recirculation
http://synaptica.net/zthes/50764	reclamation	1.00	reclamation	http://sweetontology.net/humanenvircontrol/reclamation
http://synaptica.net/zthes/50776	reconstruction	1.00	reconstruction	http://sweetontology.net/reprdataserviceanalysis/reconstruction
http://synaptica.net/zthes/50776	reconstruction	1.00	reconstruction	http://sweetontology.net/reprsciprovenance/reconstruction
http://synaptica.net/zthes/50790	recreation	1.00	recreation	http://sweetontology.net/human/recreation
http://synaptica.net/zthes/50805	recycling	1.00	recycling	http://sweetontology.net/phensystem/recycling
http://synaptica.net/zthes/63426	reflectance	1.00	reflectance	http://sweetontology.net/propfraction/reflectance
http://synaptica.net/zthes/63429	reflection	1.00	reflection	http://sweetontology.net/procwave/reflection
http://synaptica.net/zthes/185274	reflectivity	1.00	reflectivity	http://sweetontology.net/propfraction/reflectivity
http://synaptica.net/zthes/63433	reforestation	1.00	reforestation	http://sweetontology.net/humanenvircontrol/reforestation
http://synaptica.net/zthes/63436	refraction	1.00	refraction	http://sweetontology.net/procwave/refraction
http://synaptica.net/zthes/185278	refractive index	1.00	refractive index	http://sweetontology.net/propdimensionlessratio/refractiveindex
http://synaptica.net/zthes/50852	refractivity	1.00	refractivity	http://sweetontology.net/propfraction/refractivity
http://synaptica.net/zthes/63444	regolith	1.00	regolith	http://sweetontology.net/matrrock/regolith
http://synaptica.net/zthes/63444	regolith	1.00	regolith	http://sweetontology.net/realmsoil/regolith
http://synaptica.net/zthes/185283	regulation	1.00	regulation	http://sweetontology.net/humanjurisdiction/regulation
http://synaptica.net/zthes/63463	remote sensing	1.00	remote sensing	http://sweetontology.net/reprscimethodology/remotesensing
http://synaptica.net/zthes/50938	removal	1.00	removal	http://sweetontology.net/phensystem/removal
http://synaptica.net/zthes/50952	replenishment	1.00	replenishment	http://sweetontology.net/phensystem/replenishment
http://synaptica.net/zthes/50966	research	1.00	research	http://sweetontology.net/humanresearch/research
http://synaptica.net/zthes/50982	resilience	1.00	resilience	http://sweetontology.net/phensystemcomplexity/resilience
http://synaptica.net/zthes/185300	resistivity	1.00	resistivity	http://sweetontology.net/propconductivity/resistivity
http://synaptica.net/zthes/63470	resolution	1.00	resolution	http://sweetontology.net/propspacemultidimensional/resolution
http://synaptica.net/zthes/63470	resolution	1.00	resolution	http://sweetontology.net/reprdatamodel/resolution
http://synaptica.net/zthes/63471	resonance	1.00	resonance	http://sweetontology.net/phenwavenoise/resonance
http://synaptica.net/zthes/51006	resource allocation	1.00	resource allocation	http://sweetontology.net/humandecision/resourceallocation
http://synaptica.net/zthes/63476	respiration	1.00	respiration	http://sweetontology.net/phenbiol/respiration
http://synaptica.net/zthes/51023	restoration	1.00	restoration	http://sweetontology.net/humanenvircontrol/restoration
http://synaptica.net/zthes/63493	reynolds number	1.00	reynolds number	http://sweetontology.net/propdimensionlessratio/reynoldsnumber
http://synaptica.net/zthes/63497	rheology	1.00	rheology	http://sweetontology.net/humanknowledgedomain/rheology
http://synaptica.net/zthes/51098	rhyolite	1.00	rhyolite	http://sweetontology.net/matrrockigneous/rhyolite
http://synaptica.net/zthes/63503	richardson number	1.00	richardson number	http://sweetontology.net/propdimensionlessratio/richardsonnumber
http://synaptica.net/zthes/63506	risk	1.00	risk	http://sweetontology.net/stateroletrust/risk
http://synaptica.net/zthes/63523	roll	1.00	roll	http://sweetontology.net/reprspacecoordinate/roll
http://synaptica.net/zthes/63530	rotation	1.00	rotation	http://sweetontology.net/procphysical/rotation
http://synaptica.net/zthes/51259	roughness	1.00	roughness	http://sweetontology.net/propmass/roughness
http://synaptica.net/zthes/185369	s band	1.00	s band	http://sweetontology.net/statespectralband/sband
http://synaptica.net/zthes/51352	salinity	1.00	salinity	http://sweetontology.net/propchemical/salinity
http://synaptica.net/zthes/63545	sampling	1.00	sampling	http://sweetontology.net/reprmathstatistics/sampling
http://synaptica.net/zthes/63557	scale height	1.00	scale height	http://sweetontology.net/propspaceheight/scaleheight
http://synaptica.net/zthes/63566	scattering	1.00	scattering	http://sweetontology.net/procwave/scattering
http://synaptica.net/zthes/51519	scavenging	1.00	scavenging	http://sweetontology.net/phenecology/scavenging
http://synaptica.net/zthes/63574	scintillation	1.00	scintillation	http://sweetontology.net/phenwavenoise/scintillation
http://synaptica.net/zthes/185446	scrubbing	1.00	scrubbing	http://sweetontology.net/humanenvircontrol/scrubbing
http://synaptica.net/zthes/63578	sea breeze	1.00	sea breeze	http://sweetontology.net/phenatmowindmesoscale/seabreeze
http://synaptica.net/zthes/51587	sea ice	1.00	sea ice	http://sweetontology.net/realmcryo/seaice
http://synaptica.net/zthes/63582	sea level	1.00	sea level	http://sweetontology.net/propspaceheight/sealevel
http://synaptica.net/zthes/51599	sea water	1.00	sea water	http://sweetontology.net/matrwater/seawater
http://synaptica.net/zthes/63596	seismology	1.00	seismology	http://sweetontology.net/humanknowledgedomain/seismology
http://synaptica.net/zthes/51653	selection	1.00	selection	http://sweetontology.net/phenecology/selection
http://synaptica.net/zthes/51661	selenium	1.00	selenium	http://sweetontology.net/matrelement/selenium
http://synaptica.net/zthes/63606	sensitivity	1.00	sensitivity	http://sweetontology.net/prop/sensitivity
http://synaptica.net/zthes/64522	sensitivity analysis	1.00	sensitivity analysis	http://sweetontology.net/reprmathsolution/sensitivityanalysis
http://synaptica.net/zthes/51745	set	1.00	set	http://sweetontology.net/reprmath/set
http://synaptica.net/zthes/51748	settling	1.00	settling	http://sweetontology.net/phenmixing/settling
http://synaptica.net/zthes/51750	sewage	1.00	sewage	http://sweetontology.net/matrwater/sewage
http://synaptica.net/zthes/63625	shear stress	1.00	shear stress	http://sweetontology.net/proppressure/shearstress
http://synaptica.net/zthes/185530	si	1.00	si	http://sweetontology.net/matrelement/si
http://synaptica.net/zthes/185546	silica	1.00	silica	http://sweetontology.net/matrcompound/silica
http://synaptica.net/zthes/51943	silicon	1.00	silicon	http://sweetontology.net/matrelement/silicon
http://synaptica.net/zthes/63654	silicon dioxide	1.00	silicon dioxide	http://sweetontology.net/matrcompound/silicondioxide
http://synaptica.net/zthes/51962	silk	1.00	silk	http://sweetontology.net/matrorganiccompound/silk
http://synaptica.net/zthes/51988	simulation	1.00	simulation	http://sweetontology.net/reprmathsolution/simulation
http://synaptica.net/zthes/52005	sinking	1.00	sinking	http://sweetontology.net/procphysical/sinking
http://synaptica.net/zthes/52005	sinking	1.00	sinking	http://sweetontology.net/reprspacedirection/sinking
http://synaptica.net/zthes/52032	skewness	1.00	skewness	http://sweetontology.net/propfunction/skewness
http://synaptica.net/zthes/52105	smog	1.00	smog	http://sweetontology.net/phenatmofog/smog
http://synaptica.net/zthes/52106	smoke	1.00	smoke	http://sweetontology.net/matraerosol/smoke
http://synaptica.net/zthes/63685	snow	1.00	snow	http://sweetontology.net/matrwater/snow
http://synaptica.net/zthes/52141	snow cover	1.00	snow cover	http://sweetontology.net/phenhydro/snowcover
http://synaptica.net/zthes/52141	snow cover	1.00	snow cover	http://sweetontology.net/propspacethickness/snowcover
http://synaptica.net/zthes/52150	sociology	1.00	sociology	http://sweetontology.net/humanknowledgedomain/sociology
http://synaptica.net/zthes/52155	sodium	1.00	sodium	http://sweetontology.net/matrelement/sodium
http://synaptica.net/zthes/52187	softness	1.00	softness	http://sweetontology.net/propmass/softness
http://synaptica.net/zthes/63696	solar activity	1.00	solar activity	http://sweetontology.net/phenstar/solaractivity
http://synaptica.net/zthes/63703	solar constant	1.00	solar constant	http://sweetontology.net/propenergyflux/solarconstant
http://synaptica.net/zthes/63709	solar energy	1.00	solar energy	http://sweetontology.net/phenenergy/solarenergy
http://synaptica.net/zthes/52230	solar flux	1.00	solar flux	http://sweetontology.net/propenergyflux/solarflux
http://synaptica.net/zthes/63726	solar radiation	1.00	solar radiation	http://sweetontology.net/propenergyflux/solarradiation
http://synaptica.net/zthes/63736	solar wind	1.00	solar wind	http://sweetontology.net/phenhelio/solarwind
http://synaptica.net/zthes/52317	solid state	1.00	solid state	http://sweetontology.net/statesolid/solidstate
http://synaptica.net/zthes/52325	solidification	1.00	solidification	http://sweetontology.net/phensolid/solidification
http://synaptica.net/zthes/52335	solubility	1.00	solubility	http://sweetontology.net/propchemical/solubility
http://synaptica.net/zthes/63748	solvation	1.00	solvation	http://sweetontology.net/procchemical/solvation
http://synaptica.net/zthes/52356	soot	1.00	soot	http://sweetontology.net/matraerosol/soot
http://synaptica.net/zthes/63757	sorption	1.00	sorption	http://sweetontology.net/procchemical/sorption
http://synaptica.net/zthes/185670	sound	1.00	sound	http://sweetontology.net/phenwave/sound
http://synaptica.net/zthes/185670	sound	1.00	sound	http://sweetontology.net/realmhydrobody/sound
http://synaptica.net/zthes/52390	southern hemisphere	1.00	southern hemisphere	http://sweetontology.net/realmregion/southernhemisphere
http://synaptica.net/zthes/52391	southern oscillation	1.00	southern oscillation	http://sweetontology.net/phencycle/southernoscillation
http://synaptica.net/zthes/64436	space weather	1.00	space weather	http://sweetontology.net/phenhelio/spaceweather
http://synaptica.net/zthes/52593	spatial distribution	1.00	spatial distribution	http://sweetontology.net/propspace/spatialdistribution
http://synaptica.net/zthes/63811	specific heat	1.00	specific heat	http://sweetontology.net/propcapacity/specificheat
http://synaptica.net/zthes/185741	spectral analysis	1.00	spectral analysis	http://sweetontology.net/reprdataserviceanalysis/spectralanalysis
http://synaptica.net/zthes/52632	spectroscopy	1.00	spectroscopy	http://sweetontology.net/reprscimethodology/spectroscopy
http://synaptica.net/zthes/185751	speed	1.00	speed	http://sweetontology.net/propspeed/speed
http://synaptica.net/zthes/52669	spin	1.00	spin	http://sweetontology.net/proprotation/spin
http://synaptica.net/zthes/52730	spreading	1.00	spreading	http://sweetontology.net/phengeoltectonic/spreading
http://synaptica.net/zthes/63838	sputtering	1.00	sputtering	http://sweetontology.net/procphysical/sputtering
http://synaptica.net/zthes/63847	stability	1.00	stability	http://sweetontology.net/statesystem/stability
http://synaptica.net/zthes/63851	standard deviation	1.00	standard deviation	http://sweetontology.net/propfunction/standarddeviation
http://synaptica.net/zthes/52835	static pressure	1.00	static pressure	http://sweetontology.net/proppressure/staticpressure
