GCMD UID	GCMD term	Similarity	SWEET term	SWEET IRI
615e826e-a5da-4e94-b7df-ad3515c06135	range changes	0.96	range change	http://sweetontology.net/phenenvirimpact/rangechange
f5c63c23-f819-46e8-bc97-1e894424c00c	range changes	0.96	range change	http://sweetontology.net/phenenvirimpact/rangechange
b1ce822a-139b-4e11-8bbe-453f19501c36	rock glaciers	0.96	rock glacier	http://sweetontology.net/realmlandglacial/rockglacier
ee2af62b-9f76-440c-aa9b-77940468b8f4	rock glaciers	0.96	rock glacier	http://sweetontology.net/realmlandglacial/rockglacier
fcbf8f96-ac53-41b6-9c98-a87425a4ec82	rock glaciers	0.96	rock glacier	http://sweetontology.net/realmlandglacial/rockglacier
e9ed684e-5252-4091-a794-aaf6e5f249ed	radionuclides	0.96	radionuclide	http://sweetontology.net/matrisotope/radionuclide
dc9fcd27-58ac-4705-a522-6475d59cfb81	gravity waves	0.96	gravity wave	http://sweetontology.net/phenwave/gravitywave
2d98cbaf-8c82-46e6-9962-a5e63918fe66	rock glaciers	0.96	rock glacier	http://sweetontology.net/realmlandglacial/rockglacier
e8d97ffd-2fd2-4989-88a7-9772fc9b7cd8	igneous rocks	0.96	igneous rock	http://sweetontology.net/matrrockigneous/igneousrock
6f4e850f-84e4-466f-b5ad-2032ea2187ea	radioisotopes	0.96	radioisotope	http://sweetontology.net/matrisotope/radioisotope
31fe9edf-ec85-446f-a476-4bd24ee59ae2	land breezes	0.96	land breeze	http://sweetontology.net/phenatmowindmesoscale/landbreeze
c0656cbc-5d94-4945-bbfd-1c8eabb059b2	oscillations	0.96	oscillation	http://sweetontology.net/phensystem/oscillation
8b3939b6-1c11-4a79-878e-0be1b231c528	heavy metals	0.96	heavy metal	http://sweetontology.net/matrelement/heavymetal
f9fe1bc0-88c5-4c26-9b4c-a9867d027685	particulates	0.96	particulate	http://sweetontology.net/matraerosol/particulate
d8494f01-bcec-4232-ad78-fbd92c242e62	hydroperoxy	0.96	hydroperoxyl	http://sweetontology.net/matrcompound/hydroperoxyl
d9750f06-3784-4058-941f-40289c8d9d8b	foraminifers	0.96	foraminifer	http://sweetontology.net/matrmicrobiota/foraminifer
9becd489-f8fb-4dbb-b920-6c8399100515	radiolarians	0.96	radiolarian	http://sweetontology.net/matrmicrobiota/radiolarian
14c78811-5296-4095-9c44-26362914e798	macrofossils	0.96	macrofossil	http://sweetontology.net/matrrock/macrofossil
0aa423e0-bc21-4d74-894d-a0dfcf17fae5	microfossils	0.96	microfossil	http://sweetontology.net/matrrock/microfossil
11e12021-f63e-4081-ae78-1bb19fe7b4bf	macrofossils	0.96	macrofossil	http://sweetontology.net/matrrock/macrofossil
6d00c961-de64-40ed-becd-3a95cae182e3	microfossils	0.96	microfossil	http://sweetontology.net/matrrock/microfossil
49ee4fcc-a0ad-4638-aec9-90b4946d8922	heavy metals	0.96	heavy metal	http://sweetontology.net/matrelement/heavymetal
f32afbca-dac6-41b1-a198-791c1fb57951	rift valleys	0.96	rift valley	http://sweetontology.net/realmlandtectonic/riftvalley
6d8eb011-ffb5-4e18-ac59-2d8f84353734	hydrocarbons	0.96	hydrocarbon	http://sweetontology.net/matrorganiccompound/hydrocarbon
03fbea0a-74b9-4c78-8752-a588cff27f17	wind-driven circulation	0.96	wind driven circulation	http://sweetontology.net/phenoceandynamics/winddrivencirculation
d412deec-d4ef-4c97-ac1c-f92ddb6964c6	macrofossils	0.96	macrofossil	http://sweetontology.net/matrrock/macrofossil
98e15316-0055-4392-8825-c38f447d6582	microfossils	0.96	microfossil	http://sweetontology.net/matrrock/microfossil
f986b716-d26c-4c98-8166-b415229186ff	macrofossils	0.96	macrofossil	http://sweetontology.net/matrrock/macrofossil
6e872413-f416-43dd-a960-942ef892ae59	microfossils	0.96	microfossil	http://sweetontology.net/matrrock/microfossil
a654a922-8b69-46f2-be40-d4d830ce999c	gas hydrates	0.96	gas hydrate	http://sweetontology.net/matrorganiccompound/gashydrate
5f8a9188-d588-4782-a34b-07fa68380c41	plasma waves	0.96	plasma wave	http://sweetontology.net/phenwave/plasmawave
734f8f27-6976-4b67-8794-c7fc79d6161e	ground water	0.96	groundwater	http://sweetontology.net/matrwater/groundwater
f2d6aa01-5070-4147-bae1-4b2cad2c3987	trace metals	0.96	trace metal	http://sweetontology.net/matrelement/tracemetal
42c6d91b-afef-4638-95c5-0d130828b2e7	contaminants	0.96	contaminant	http://sweetontology.net/staterolebiological/contaminant
0ba2ccb3-332c-4ee6-a9c9-50dce5a6c0cc	hydrocarbons	0.96	hydrocarbon	http://sweetontology.net/matrorganiccompound/hydrocarbon
344cbd30-a2e4-437e-9fc9-5e6b1c484bac	hydrocarbons	0.96	hydrocarbon	http://sweetontology.net/matrorganiccompound/hydrocarbon
1488b98d-6497-48b9-88db-6ee82a2e3ed3	local winds	0.95	local wind	http://sweetontology.net/phenatmowind/localwind
72c180e6-b3f3-4f9a-8d04-23f0b10735af	dust devils	0.95	dust devil	http://sweetontology.net/phenatmowind/dustdevil
9cb8f1a4-5d2b-40d1-a7c3-c608bbe20a0b	sea breezes	0.95	sea breeze	http://sweetontology.net/phenatmowindmesoscale/seabreeze
b73a2e6a-7a8b-443e-98f4-5a77f3a9691c	microbursts	0.95	microburst	http://sweetontology.net/phenatmowind/microburst
a779ee72-d21e-4106-9efa-93e970bc287f	earthquakes	0.95	earthquake	http://sweetontology.net/phengeolseismicity/earthquake
65475fcc-b696-4b02-a812-f12364046c4c	solar winds	0.95	solar wind	http://sweetontology.net/phenhelio/solarwind
18a8197e-3a3f-408c-9c51-e9fe89dd6b45	fertilizers	0.95	fertilizer	http://sweetontology.net/matrbiomass/fertilizer
cac27b59-7810-4132-87b4-53108663584e	ice pellets	0.95	ice pellet	http://sweetontology.net/phenatmoprecipitation/icepellet
6a16461a-49b9-4887-802f-2320c6dc4dd2	snow grains	0.95	snow grain	http://sweetontology.net/matrwater/snowgrain
a2ea1792-c011-4c7c-95c7-3bd648b1b57b	hail storms	0.95	hail storm	http://sweetontology.net/phenatmoprecipitation/hailstorm
c40071d2-6478-4edf-80bb-95c3886533b9	wind storms	0.95	wind storm	http://sweetontology.net/phenatmowind/windstorm
70c0b882-3d34-4e2d-90bf-339ade328ee0	acorn worms	0.95	acorn worm	http://sweetontology.net/matranimal/acornworm
f2044dcf-40da-4fcc-97ab-914343d885a5	crustaceans	0.95	crustacean	http://sweetontology.net/matranimal/crustacean
70892c25-4206-4673-9504-2876927d19a3	echinoderms	0.95	echinoderm	http://sweetontology.net/matranimal/echinoderm
05763c43-c6ed-4071-b868-2ea6c1335c12	slime molds	0.95	slime mold	http://sweetontology.net/matrmicrobiota/slimemold
2095acb5-14af-40fe-af22-e6af2e3528b5	flagellates	0.95	flagellate	http://sweetontology.net/matrmicrobiota/flagellate
98b35c6b-5d40-41d0-b29f-a6b159c03b78	slime molds	0.95	slime mold	http://sweetontology.net/matrmicrobiota/slimemold
bf0ddf9c-39ba-4b2d-91ac-63021d644276	macrophytes	0.95	macrophyte	http://sweetontology.net/matrplant/macrophyte
e4abd82b-b17a-4f16-be79-0093f2a09f7d	urban areas	0.95	urban area	http://sweetontology.net/humanjurisdiction/urbanarea
b3406120-9faa-4c00-874e-ce8878ae129f	earthquakes	0.95	earthquake	http://sweetontology.net/phengeolseismicity/earthquake
c6244bfb-300f-4818-bf45-cf1a15e7e073	coral reefs	0.95	coral reef	http://sweetontology.net/realmbiolbiome/coralreef
bffac466-83aa-4060-a378-6d2d6e49f2a1	till plains	0.95	till plain	http://sweetontology.net/realmlandglacial/tillplain
ad497e7a-48fa-45e1-90a5-b052508bdb30	coral reefs	0.95	coral reef	http://sweetontology.net/realmbiolbiome/coralreef
9bb0de49-1812-400c-a73b-d2686dd9066a	island arcs	0.95	island arc	http://sweetontology.net/realmlandcoastal/islandarc
5daa972e-b47c-4050-97f1-1e628401fb97	wave length	0.95	wavelength	http://sweetontology.net/propspacedistance/wavelength
346cade5-801a-4afc-9652-48d02905bc4f	ocean winds	0.95	ocean wind	http://sweetontology.net/phenatmowindmesoscale/oceanwind
dff4d4af-e1e0-4991-884b-a1c088a802b2	coral reefs	0.95	coral reef	http://sweetontology.net/realmbiolbiome/coralreef
2bea72da-2cf3-403c-adb9-9d963eb71536	till plains	0.95	till plain	http://sweetontology.net/realmlandglacial/tillplain
56373f39-7c27-4a77-bb52-c4defee751f8	mineraloids	0.95	mineraloid	http://sweetontology.net/matrmineral/mineraloid
601d36fc-8171-475c-a1c5-84802aecb77e	earthquakes	0.95	earthquake	http://sweetontology.net/phengeolseismicity/earthquake
e06822d8-b640-4d75-ac37-33ab3cc5e765	cosmic rays	0.95	cosmic ray	http://sweetontology.net/matrparticle/cosmicray
31c913e1-9692-45b5-bce5-cca46fa1874d	carcinogens	0.95	carcinogen	http://sweetontology.net/staterolebiological/carcinogen
846d2db9-41cd-4ae8-b4ff-a34a9efb7428	phosphorous	0.95	phosphorus	http://sweetontology.net/matrelement/phosphorus
d64a9627-3cf8-41d3-aaf7-8c2c46fb4a13	non-metallic minerals	0.95	nonmetallic mineral	http://sweetontology.net/matrmineral/nonmetallicmineral
a8f6e91f-7875-4597-8ab8-64f4b14e8b49	landslides	0.95	landslide	http://sweetontology.net/phengeolgeomorphology/landslide
59a203f9-f818-42a6-8d00-4301385cafc3	pesticides	0.95	pesticide	http://sweetontology.net/staterolebiological/pesticide
d44d3115-91d1-4655-9e6e-babfe39e1632	peroxyacyl nitrate	0.95	peroxyacetyl nitrate	http://sweetontology.net/matrorganiccompound/peroxyacetylnitrate
5ce75010-ec8a-4af7-9e34-3e49ef2fe10c	ice storms	0.95	ice storm	http://sweetontology.net/phenatmoprecipitation/icestorm
582efbf1-ae9c-47f4-8155-c445f3816dd8	centipedes	0.95	centipede	http://sweetontology.net/matranimal/centipede
d6db51cf-d2d0-4203-94c8-c884579e0cb0	millipedes	0.95	millipede	http://sweetontology.net/matranimal/millipede
bb87baf5-3844-4a56-865f-ea5ed420db06	arthropods	0.95	arthropod	http://sweetontology.net/matranimal/arthropod
2c1cf609-c70d-4811-8514-3ca45a8bb380	roundworms	0.95	roundworm	http://sweetontology.net/matranimal/roundworm
a27837ae-62f7-4931-9da1-0bf63f4755fc	amphibians	0.95	amphibian	http://sweetontology.net/matranimal/amphibian
32ffe87f-c0f0-4398-9a6a-755d7f87a5ff	sporozoans	0.95	sporozoan	http://sweetontology.net/matrmicrobiota/sporozoan
3c8b236c-de02-491b-a506-91ecdc324a1c	rangeland	0.95	rangelands	http://sweetontology.net/realmbiolbiome/rangelands
142ea0c1-b77f-44da-8c64-ac7ee13fd5f6	grasslands	0.95	grassland	http://sweetontology.net/realmbiolbiome/grassland
f1a25060-330c-4f84-9633-ed59ae8c64bf	ecosystems	0.95	ecosystem	http://sweetontology.net/realmbiolbiome/ecosystem
0e06e528-e796-4b7c-9878-dbcb061d878d	tree rings	0.95	tree ring	http://sweetontology.net/matrplant/treering
36bdce45-37df-4475-9eed-73469a594edb	landslides	0.95	landslide	http://sweetontology.net/phengeolgeomorphology/landslide
6444fc67-8cad-41c0-9ded-e93f604ba8b0	tree rings	0.95	tree ring	http://sweetontology.net/matrplant/treering
10b1872b-4a48-4360-a449-388e8988bca9	ice sheets	0.95	ice sheet	http://sweetontology.net/realmcryo/icesheet
82c3689a-6bbf-496f-b118-b6ab46a9d2c7	oil spills	0.95	oil spill	http://sweetontology.net/phenenvirimpact/oilspill
f81d3752-d97c-4caf-9a79-5709ee693158	landslides	0.95	landslide	http://sweetontology.net/phengeolgeomorphology/landslide
6314f68a-1f00-4e6d-9f06-b3e2ce4348e8	hurricanes	0.95	hurricane	http://sweetontology.net/phenatmoprecipitation/hurricane
ea4aefeb-64cd-4408-83d8-8e0a672739b9	landslides	0.95	landslide	http://sweetontology.net/phengeolgeomorphology/landslide
4e5cf935-cf17-4947-bd1f-6816a855953a	shorelines	0.95	shoreline	http://sweetontology.net/realmlandcoastal/shoreline
c09cb9dc-2916-40f0-9f2f-4bbb39d2e7c9	landslides	0.95	landslide	http://sweetontology.net/phengeolgeomorphology/landslide
1d3b4eb7-9931-44bf-8457-26847051b7a8	shorelines	0.95	shoreline	http://sweetontology.net/realmlandcoastal/shoreline
84510f18-a4e6-434c-a54c-44cc995e1af2	tree rings	0.95	tree ring	http://sweetontology.net/matrplant/treering
57e6b119-567b-44d0-9d93-278ed5c21c47	shorelines	0.95	shoreline	http://sweetontology.net/realmlandcoastal/shoreline
96be1efc-d5e2-423d-8ade-00b3d454244d	meteorites	0.95	meteorite	http://sweetontology.net/matrrock/meteorite
9613f08d-da11-4ed0-989e-c0c830870044	radar cross-section	0.95	radar cross section	http://sweetontology.net/propspacemultidimensional/radarcrosssection
b2800856-f1e3-41aa-bdc4-75e9cd626d3f	ice sheets	0.95	ice sheet	http://sweetontology.net/realmcryo/icesheet
bc1c6d8c-2e47-4a9f-aeb4-16b02bff4f19	pesticides	0.95	pesticide	http://sweetontology.net/staterolebiological/pesticide
b7a45c57-b652-469a-a3f2-8d38555bf478	spectral irradiance	0.94	spectral radiance	http://sweetontology.net/propenergyflux/spectralradiance
855dc9f5-ccbf-4972-8828-41e11f2aca7a	wildfires	0.94	wildfire	http://sweetontology.net/phenreaction/wildfire
2a60df4a-a0d7-4e4b-b02a-372a083f0170	emissions	0.94	emission	http://sweetontology.net/phenreaction/emission
2a60df4a-a0d7-4e4b-b02a-372a083f0170	emissions	0.94	emission	http://sweetontology.net/procwave/emission
3d4f9f5a-912b-4dc1-b1c5-cd0fd9bbd3d3	blizzards	0.94	blizzard	http://sweetontology.net/phenatmoprecipitation/blizzard
973bd2bd-c201-4e8c-8c86-d2e849298310	arachnids	0.94	arachnid	http://sweetontology.net/matranimal/arachnid
14fa5360-320c-4d54-9bf6-9871a4b308d7	mushrooms	0.94	mushroom	http://sweetontology.net/matrplant/mushroom
e36c5faa-c772-4bb0-aeca-b361e160ce9d	seagrass	0.94	sea grass	http://sweetontology.net/realmbiolbiome/seagrass
4a55497b-8e07-431a-9af9-fece001f1dd7	food-web dynamics	0.94	food web dynamics	http://sweetontology.net/phenecology/foodwebdynamics
2c74f390-9d82-4903-98e0-bddf0d3247fb	cropland	0.94	croplands	http://sweetontology.net/realmbiolbiome/croplands
b70ef20c-7215-4a39-9479-dbff7c2fdca9	peatlands	0.94	peatland	http://sweetontology.net/realmhydrobody/peatland
f3b5489d-6723-40bf-bd55-68a0f2fc1874	peatlands	0.94	peatland	http://sweetontology.net/realmhydrobody/peatland
9bcb805c-718e-42c3-913d-174bdf06d4c1	nutrients	0.94	nutrient	http://sweetontology.net/staterolebiological/nutrient
4733ef2c-e512-451b-8079-78ff7278e35c	ice floes	0.94	ice floe	http://sweetontology.net/realmcryo/icefloe
f1f84fc8-d242-4f97-bb7d-77b68631273e	boreholes	0.94	borehole	http://sweetontology.net/matrequipment/borehole
4fe601b0-314f-4f63-8ec1-3b96cc7263b8	paleosols	0.94	paleosol	http://sweetontology.net/realmsoil/paleosol
0960827a-ecdb-40a0-babc-fbd6df27bb53	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
8f8c1808-ac5f-43e5-8397-dbb3d171144c	boreholes	0.94	borehole	http://sweetontology.net/matrequipment/borehole
b3764016-0b5d-48fb-be3e-4f1082cf13e7	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
3b4ea1db-bb93-4eb8-ac08-4880a3a5e6d2	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
af0d756e-784e-4747-97d0-3425baf5d09b	ice floes	0.94	ice floe	http://sweetontology.net/realmcryo/icefloe
d7742082-5461-4610-9ced-e0ec3bb64697	buildings	0.94	building	http://sweetontology.net/matrfacility/building
ee49d315-1fe5-42ce-a5f8-232450dfa408	pipelines	0.94	pipeline	http://sweetontology.net/matrequipment/pipeline
ee49d315-1fe5-42ce-a5f8-232450dfa408	pipelines	0.94	pipeline	http://sweetontology.net/reprsciprovenance/pipeline
868b87a1-d8c2-49b3-8bbd-9cbbed115271	wildfires	0.94	wildfire	http://sweetontology.net/phenreaction/wildfire
26558c08-beca-4ef0-9ea3-b000504ece60	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
8b7f66ea-d481-4641-9dbf-da90ca3ad9c9	mountains	0.94	mountain	http://sweetontology.net/realmlandorographic/mountain
99b4792a-9ea3-4756-a4dc-b1b30c946b54	tectonic processes	0.94	tectonic process	http://sweetontology.net/phengeoltectonic/tectonicprocess
83520258-413c-4842-93c0-58a23dc58638	seamounts	0.94	seamount	http://sweetontology.net/realmoceanfloor/seamount
04c4a85f-91ce-4d64-9e19-b3e0897ff187	mangroves	0.94	mangrove	http://sweetontology.net/matrplant/mangrove
8dd7c9f0-51d0-4037-b1d0-a2517c1770ad	nutrients	0.94	nutrient	http://sweetontology.net/staterolebiological/nutrient
aa15804c-5f7f-40cc-b949-aa3e4418fc27	ice floes	0.94	ice floe	http://sweetontology.net/realmcryo/icefloe
5a63fa7f-2971-4874-a920-394df07d218e	boreholes	0.94	borehole	http://sweetontology.net/matrequipment/borehole
b54e01eb-02d9-413a-baf1-40a6e59d9eae	paleosols	0.94	paleosol	http://sweetontology.net/realmsoil/paleosol
858d3f93-f2eb-4d2a-87c5-68018f206a47	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
e001c431-c204-419e-af64-cc8978132abf	boreholes	0.94	borehole	http://sweetontology.net/matrequipment/borehole
d324729f-cc0d-4943-8d1a-d38335120c00	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
5498572c-aaed-4c08-8aad-8b297057e9c9	geodetics	0.94	geodetic	http://sweetontology.net/repr/geodetic
c34ea556-10bd-4665-9f22-68b5d05c9aea	mountains	0.94	mountain	http://sweetontology.net/realmlandorographic/mountain
f0bd7eeb-9004-4e40-a649-f6010d8a4303	tectonic processes	0.94	tectonic process	http://sweetontology.net/phengeoltectonic/tectonicprocess
f4573e47-3cce-49ec-98d3-b5b3bb51371e	temperature gradient rate	0.94	temperature gradient range	http://sweetontology.net/proptemperaturegradient/temperaturegradientrange
6600ace1-fc1e-4b5a-9f82-0afa19acf037	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
1459a39c-4781-4481-8bd9-510762865efd	nutrients	0.94	nutrient	http://sweetontology.net/staterolebiological/nutrient
6d2511f8-4503-4237-93a9-34a3b369fe00	sediments	0.94	sediment	http://sweetontology.net/matrsediment/sediment
b409a30b-0e3f-4592-bec9-7d371797b4a9	glacial processes	0.94	glacial process	http://sweetontology.net/phencryo/glacialprocess
d7b62912-5970-46b1-be45-6a603c9a6979	glacial processes	0.94	glacial process	http://sweetontology.net/phencryo/glacialprocess
6ee1f87a-dc7a-48f7-9b0f-9c529a5645a5	tsunamis	0.93	tsunami	http://sweetontology.net/phenoceandynamics/tsunami
2e5a401b-1507-4f57-82b8-36557c13b154	aerosols	0.93	aerosol	http://sweetontology.net/matraerosol/aerosol
228c14d1-e9bf-4c25-a67b-92c99bc2a8b7	methanol	0.93	ethanol	http://sweetontology.net/matrenergy/ethanol
228c14d1-e9bf-4c25-a67b-92c99bc2a8b7	methanol	0.93	ethanol	http://sweetontology.net/matrorganiccompound/ethanol
f8e65155-27c1-483e-a9b8-85399897c3ae	nitrogen dioxide	0.93	nitrogen oxide	http://sweetontology.net/matrcompound/nitrogenoxide
12a896f3-993d-49f6-aafc-17378ffa3998	droughts	0.93	drought	http://sweetontology.net/phenplanetclimate/drought
a6212424-1146-4a79-a14c-8ce88543b08b	monsoons	0.93	monsoon	http://sweetontology.net/phenatmoprecipitation/monsoon
d85c386f-e4f7-4e1c-a16e-34dbb12bb2be	mollusks	0.93	mollusk	http://sweetontology.net/matranimal/mollusk
5d3725b6-743b-4dda-bb54-b64f201ec4d1	reptiles	0.93	reptile	http://sweetontology.net/matranimal/reptile
b26769a1-f023-4ab1-bc21-78ef2a5fd185	conifers	0.93	conifer	http://sweetontology.net/matrplant/conifer
6f2a1cfb-13f4-444f-a6e6-2d8b29797253	ciliates	0.93	ciliate	http://sweetontology.net/matrmicrobiota/ciliate
6a2a2417-1a9c-4767-bffd-6b99f9747bab	protists	0.93	protist	http://sweetontology.net/matrmicrobiota/protist
b72c49a1-8276-4753-8c88-894bc7bbf60d	wetlands	0.93	wetland	http://sweetontology.net/realmhydrobody/wetland
771b2919-ab55-4c71-8561-b4fb365da53f	mudflat	0.93	mud flat	http://sweetontology.net/realmlandcoastal/mudflat
86987ad2-21d2-496b-9119-350b3fb17455	mudflat	0.93	mud flat	http://sweetontology.net/realmlandcoastal/mudflat
f8d55ee4-1efb-4d83-b07f-1029ab0fa9e1	savannas	0.93	savanna	http://sweetontology.net/realmbiolbiome/savanna
7da95c01-4b39-437e-a8d4-fd572e43f693	wetlands	0.93	wetland	http://sweetontology.net/realmhydrobody/wetland
3e801e91-897e-4528-8f4c-4ec527ad33cc	pigments	0.93	pigment	http://sweetontology.net/propordinal/pigment
a0358b3e-0926-4b17-8b32-c1b15a73cba5	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
7557eddd-db2a-4f39-b1e2-91162f4fc92e	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
dc02e5fb-9ff3-483d-8c33-18db25a07eea	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
0cd7a96f-46e1-4d86-93d0-9cbb6fda61e3	cryosols	0.93	cryosol	http://sweetontology.net/realmsoil/cryosol
68eed887-8008-4352-b420-949457ab59ab	glaciers	0.93	glacier	http://sweetontology.net/realmcryo/glacier
4d95ccc8-3ef9-40df-85e7-db36cb815499	icebergs	0.93	iceberg	http://sweetontology.net/realmcryo/iceberg
1efe6ac1-d375-44c3-b8ec-d0ff2987a881	icebergs	0.93	iceberg	http://sweetontology.net/realmcryo/iceberg
f0d4b06b-c498-4760-bc92-877e28f3a098	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
70acf223-7895-4cbe-aca6-815babb2b7ed	polynyas	0.93	polynya	http://sweetontology.net/realmocean/polynya
115d340f-cb5e-4436-bfa4-04a740988bf7	droughts	0.93	drought	http://sweetontology.net/phenplanetclimate/drought
0720043d-4d31-45ae-a37c-9ba5959bf97d	cyclones	0.93	cyclone	http://sweetontology.net/phenfluiddynamics/cyclone
bd5c19e4-b25a-48b2-ad9d-4596a0ba67de	typhoons	0.93	typhoon	http://sweetontology.net/phenatmoprecipitation/typhoon
768f266e-0807-49c6-a69e-c518de310331	tsunamis	0.93	tsunami	http://sweetontology.net/phenoceandynamics/tsunami
1469f30b-6eb4-4186-b1ef-7dd25c34c592	cryosols	0.93	cryosol	http://sweetontology.net/realmsoil/cryosol
dabc0fc5-acac-48df-b32e-02c9166e8385	yardangs	0.93	yardang	http://sweetontology.net/realmlandaeolian/yardang
320e14a6-4882-4533-b1cf-55d49c8a6b37	tombolos	0.93	tombolo	http://sweetontology.net/realmlandcoastal/tombolo
186a08ed-b6fc-4963-adb6-2c5113d133e5	v shaped valley	0.93	u shaped valley	http://sweetontology.net/realmlandglacial/ushapedvalley
2575cfaf-1a09-48b6-acb9-fda23b6f4719	moraines	0.93	moraine	http://sweetontology.net/realmlandglacial/moraine
b9cfc6af-a424-42b9-8e89-6b332262e841	inorganic matter	0.93	organic matter	http://sweetontology.net/realmsoil/organicmatter
54054bc3-5faa-4b0d-b5dd-cf04595369b5	nitrogen dioxide	0.93	nitrogen oxide	http://sweetontology.net/matrcompound/nitrogenoxide
ed925b43-db83-4cbb-8347-3dc0081bb8f4	pigments	0.93	pigment	http://sweetontology.net/propordinal/pigment
7a79a3f3-1817-4c9f-8485-550a022b5a8d	tsunamis	0.93	tsunami	http://sweetontology.net/phenoceandynamics/tsunami
1151dc7e-7441-4a21-95b6-1d03a1053f60	icebergs	0.93	iceberg	http://sweetontology.net/realmcryo/iceberg
9d99408d-0d8b-4642-a2cb-edee8319fe1d	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
10a128a6-12d4-4bce-b25d-2ffc464182f4	polynyas	0.93	polynya	http://sweetontology.net/realmocean/polynya
096f466a-a86a-42ac-93f7-05a799910817	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
61f57065-8f47-45c7-8319-f6115153a6ad	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
56589fec-7573-42df-b853-2754cdc9e1b7	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
441ce068-91f2-4412-8893-c0096d8f9079	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
3202dab6-144a-4bfb-9bda-9d07e5ee7ec2	electrical field	0.93	electric field	http://sweetontology.net/phenelecmag/electricfield
59d1b0f7-ef02-4fa4-8d47-7eda39794713	yardangs	0.93	yardang	http://sweetontology.net/realmlandaeolian/yardang
30f556c4-7531-4758-9e51-8adc6b2e0e8a	tombolos	0.93	tombolo	http://sweetontology.net/realmlandcoastal/tombolo
4f590d94-110c-4762-9171-aba6d24af6a0	moraines	0.93	moraine	http://sweetontology.net/realmlandglacial/moraine
da22144c-634d-4007-aba9-e636a9f2fa3f	elements	0.93	element	http://sweetontology.net/matrelement/element
387a51ad-382f-4297-be72-fdd4bb0fe3f9	minerals	0.93	mineral	http://sweetontology.net/matrmineral/mineral
429d42ef-9b58-4068-b389-0a9e60e55486	sunspots	0.93	sunspot	http://sweetontology.net/phenstar/sunspot
4a426aab-4a95-4bf4-8449-19a72a251541	glaciers	0.93	glacier	http://sweetontology.net/realmcryo/glacier
f1c79b5f-fcc2-42e7-818b-7534f79081ff	icebergs	0.93	iceberg	http://sweetontology.net/realmcryo/iceberg
a957363b-2f2c-4169-a656-c2f24933eb72	aquifers	0.93	aquifer	http://sweetontology.net/realmhydro/aquifer
d138302a-03b3-4cf7-95db-ac98f863c04f	wetlands	0.93	wetland	http://sweetontology.net/realmhydrobody/wetland
e848dbd1-b70a-4820-a630-98bd642ae357	inorganic matter	0.93	organic matter	http://sweetontology.net/realmsoil/organicmatter
4d5f7ae1-3368-468b-825b-e72c1df24508	isotopes	0.93	isotope	http://sweetontology.net/matrisotope/isotope
9bdac7db-be34-4eed-91bc-28f6628ed044	inorganic matter	0.93	organic matter	http://sweetontology.net/realmsoil/organicmatter
6cf87a79-e8b0-4ff1-9039-f3ad1f1f17a7	inorganic matter	0.93	organic matter	http://sweetontology.net/realmsoil/organicmatter
3d64c047-c4fb-4981-bc91-d5dbc22337de	sun-earth interactions	0.93	sun earth interaction	http://sweetontology.net/phenhelio/sunearthinteraction
1203f04d-cd90-4f46-b2c1-998a3c182250	straitraphic sequence	0.93	stratigraphic sequence	http://sweetontology.net/phengeol/stratigraphicsequence
57383ac5-614c-4b84-9202-e137b000422b	sun-earth interactions	0.93	sun earth interaction	http://sweetontology.net/phenhelio/sunearthinteraction
38219b66-2acd-4f77-a0fc-8241172c9001	dissolved gases	0.93	dissolved gas	http://sweetontology.net/matr/dissolvedgas
d73ed320-cd5b-4994-a26a-dac5a2fc394f	nitrification	0.93	denitrification	http://sweetontology.net/phenbiol/denitrification
ac933400-3c8c-4db4-ac68-5e8ed06c8336	dissolved gases	0.93	dissolved gas	http://sweetontology.net/matr/dissolvedgas
d6379bf5-88dd-4ec0-9b15-441db5b10b59	web coverage service	0.92	web coverage server	http://sweetontology.net/reprdataservicegeospatial/webcoverageserver
be7f6de0-f51e-42bc-9a66-fff30d809a67	reforestation	0.92	deforestation	http://sweetontology.net/phenenvirimpact/deforestation
7c892333-f4c4-4f81-b825-d6a86e107e9f	methane	0.92	ethane	http://sweetontology.net/matrorganiccompound/ethane
f5717312-c3ca-4492-a166-9f17c6d9b273	sulfur dioxide	0.92	sulfur oxide	http://sweetontology.net/matrcompound/sulfuroxide
44e49605-e860-41d0-8ef8-cb74419f831d	insects	0.92	insect	http://sweetontology.net/matranimal/insect
